measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,43177.4688,6973.3227,27201.875,54190.875,33593.9325,2776358
microtubule,2,7,31574.2656,3031.5952,24325.875,36063.875,24608.4118,2033753
microtubule,3,7,33316.6406,7797.3729,16401.875,43656.875,25957.707,2145265
microtubule,1,3,25167.3438,4771.8845,16793.2031,34936.2031,19599.3989,1619785
microtubule,2,3,16625.1719,1205.8913,13138.2031,19735.2031,12984.3409,1073086
microtubule,3,3,18084,3161.6457,11391.2031,24597.2031,14114.0574,1166451
microtubule,1,7,43177.4688,6973.3227,27201.875,54190.875,33593.9325,2776358
microtubule,2,7,31574.2656,3031.5952,24325.875,36063.875,24608.4118,2033753
microtubule,3,7,33316.6406,7797.3729,16401.875,43656.875,25957.707,2145265
cytoplasm,1,7,9468.7656,748.8136,7971.875,11233.875,7489.9122,619001
cytoplasm,2,7,9013.6875,1071.8734,7187.875,12224.875,7137.4997,589876
cytoplasm,3,7,10816.6875,1162.4776,9005.875,13701.875,8533.743,705268
cytoplasm,1,3,8420.9531,1011.0252,6534.2031,11869.2031,6630.9937,548016
cytoplasm,2,3,9167.6406,817.392,7590.2031,10724.2031,7209.2285,595804
cytoplasm,3,3,12906.6406,2096.2283,9577.2031,19855.2031,10104.7102,835100
cytoplasm,1,7,9468.7656,748.8136,7971.875,11233.875,7489.9122,619001
cytoplasm,2,7,9013.6875,1071.8734,7187.875,12224.875,7137.4997,589876
cytoplasm,3,7,10816.6875,1162.4776,9005.875,13701.875,8533.743,705268
