measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,43781.375,10958.2582,13690.75,60992.75,34482.9679,2849832
microtubule,2,7,37829.4688,13335.5369,18667.75,61519.75,29873.8116,2468910
microtubule,3,7,32163.8594,4497.6654,25340.75,44422.75,25486.3636,2106311
microtubule,1,3,15501.4531,2862.2265,6409.7188,20057.7188,12376.2553,1022831
microtubule,2,3,13869.7969,4072.2301,7703.7188,22594.7188,11112.7007,918405
microtubule,3,3,13588.2969,2179.6439,9172.7188,19737.7188,10894.7071,900389
microtubule,1,7,43781.375,10958.2582,13690.75,60992.75,34482.9679,2849832
microtubule,2,7,37829.4688,13335.5369,18667.75,61519.75,29873.8116,2468910
microtubule,3,7,32163.8594,4497.6654,25340.75,44422.75,25486.3636,2106311
cytoplasm,1,7,11439.3594,1562.2407,9890.75,16022.75,9437.3105,779943
cytoplasm,2,7,9692.6094,1028.1124,7429.75,11412.75,8084.6273,668151
cytoplasm,3,7,7628.8594,1081.0541,6015.75,11831.75,6486.4592,536071
cytoplasm,1,3,6907.2188,510.042,5946.7188,8290.7188,5720.8801,472800
cytoplasm,2,3,7768.8438,1393.0131,5232.7188,11481.7188,6388.1225,527944
cytoplasm,3,3,6237.8125,557.8237,5051.7188,7394.7188,5202.4919,429958
cytoplasm,1,7,11439.3594,1562.2407,9890.75,16022.75,9437.3105,779943
cytoplasm,2,7,9692.6094,1028.1124,7429.75,11412.75,8084.6273,668151
cytoplasm,3,7,7628.8594,1081.0541,6015.75,11831.75,6486.4592,536071
