measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,31979.0469,3605.2847,26481.0156,40588.0156,25303.5447,2091202
microtubule,2,7,26358.25,4459.3259,19225.0156,35774.0156,20950.7995,1731471
microtubule,3,7,27374.8594,5338.4494,11565.0156,35986.0156,21738.0618,1796534
microtubule,1,3,33923.25,2709.8988,29279.0625,42186.0625,27163.0001,2244876
microtubule,2,3,28598.7969,2736.702,22327.0625,33044.0625,23039.7436,1904111
microtubule,3,3,30858.6094,3411.2281,22660.0625,36595.0625,24789.7424,2048739
microtubule,1,7,31979.0469,3605.2847,26481.0156,40588.0156,25303.5447,2091202
microtubule,2,7,26358.25,4459.3259,19225.0156,35774.0156,20950.7995,1731471
microtubule,3,7,27374.8594,5338.4494,11565.0156,35986.0156,21738.0618,1796534
cytoplasm,1,7,8128.8281,878.4894,6588.0156,10084.0156,6833.9349,564788
cytoplasm,2,7,7617.9688,1216.3651,5874.0156,10974.0156,6438.3254,532093
cytoplasm,3,7,7296.6094,858.2399,5364.0156,9030.0156,6189.4647,511526
cytoplasm,1,3,16147.2812,1233.3226,14089.0625,18875.0625,13397.2897,1107214
cytoplasm,2,3,15295.6406,1365.5174,13416.0625,20730.0625,12737.7792,1052709
cytoplasm,3,3,16606.1094,1350.5428,14404.0625,19655.0625,13752.6062,1136579
cytoplasm,1,7,8128.8281,878.4894,6588.0156,10084.0156,6833.9349,564788
cytoplasm,2,7,7617.9688,1216.3651,5874.0156,10974.0156,6438.3254,532093
cytoplasm,3,7,7296.6094,858.2399,5364.0156,9030.0156,6189.4647,511526
