measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,13057.5,1289.3291,10090.4531,15787.4531,10312.7213,852291
microtubule,2,7,9803.7031,3437.5226,4739.4531,18273.4531,7792.981,644048
microtubule,3,7,12135.7344,2177.7861,6611.4531,15348.4531,9598.906,793298
microtubule,1,3,15254.4375,1288.4895,13337.6406,18117.6406,11988.3293,990771
microtubule,2,3,11664.2031,2659.8777,6800.6406,16791.6406,9208.0518,760996
microtubule,3,3,15742.4375,1640.9676,10490.6406,18627.6406,12366.2365,1022003
microtubule,1,7,13057.5,1289.3291,10090.4531,15787.4531,10312.7213,852291
microtubule,2,7,9803.7031,3437.5226,4739.4531,18273.4531,7792.981,644048
microtubule,3,7,12135.7344,2177.7861,6611.4531,15348.4531,9598.906,793298
cytoplasm,1,7,9107.8594,1193.8534,6571.4531,11695.4531,7254.1195,599514
cytoplasm,2,7,8082.9844,1216.6184,6311.4531,11291.4531,6460.4563,533922
cytoplasm,3,7,7401.6406,1100.0857,5140.4531,9627.4531,5932.8237,490316
cytoplasm,1,3,11084.0938,1070.5536,9130.6406,13386.6406,8758.8151,723869
cytoplasm,2,3,11053.6406,1106.9585,9235.6406,14223.6406,8735.2322,721920
cytoplasm,3,3,11438.875,1663.0239,9555.6406,16823.6406,9033.5577,746575
cytoplasm,1,7,9107.8594,1193.8534,6571.4531,11695.4531,7254.1195,599514
cytoplasm,2,7,8082.9844,1216.6184,6311.4531,11291.4531,6460.4563,533922
cytoplasm,3,7,7401.6406,1100.0857,5140.4531,9627.4531,5932.8237,490316
