measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,40942.7188,7809.8396,20897.125,55946.125,31972.3388,2642342
microtubule,2,7,45585.7969,4376.4267,37191.125,55616.125,35567.9386,2939499
microtubule,3,7,49142.7969,9275.8746,27129.125,65191.125,38322.4795,3167147
microtubule,1,3,18585.7969,2974.0889,11445.5781,23070.5781,14557.3409,1203086
microtubule,2,3,19969.5625,2176.9797,16428.5781,25347.5781,15628.929,1291647
microtubule,3,3,21487.5312,4024.7741,11839.5781,28840.5781,16804.444,1388797
microtubule,1,7,40942.7188,7809.8396,20897.125,55946.125,31972.3388,2642342
microtubule,2,7,45585.7969,4376.4267,37191.125,55616.125,35567.9386,2939499
microtubule,3,7,49142.7969,9275.8746,27129.125,65191.125,38322.4795,3167147
cytoplasm,1,7,13517.5,2416.5665,9015.125,19096.125,10734.249,887128
cytoplasm,2,7,10281.5469,1814.2097,7495.125,15677.125,8228.3269,680027
cytoplasm,3,7,10386.2344,1456.4994,7956.125,14512.125,8309.3969,686727
cytoplasm,1,3,9340.0938,756.1822,7521.5781,11988.5781,7397.4682,611361
cytoplasm,2,3,8562.625,729.4791,7356.5781,10047.5781,6795.3964,561603
cytoplasm,3,3,9796.8438,1899.5107,7264.5781,15487.5781,7751.1755,640593
cytoplasm,1,7,13517.5,2416.5665,9015.125,19096.125,10734.249,887128
cytoplasm,2,7,10281.5469,1814.2097,7495.125,15677.125,8228.3269,680027
cytoplasm,3,7,10386.2344,1456.4994,7956.125,14512.125,8309.3969,686727
