measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,34195.1562,7573.9907,18099.1406,47336.1406,26644.019,2201985
microtubule,2,7,26882.9219,6005.4002,11267.1406,35675.1406,20981.4246,1734002
microtubule,3,7,29588,8138.1877,15658.1406,45183.1406,23076.2372,1907127
microtubule,1,3,30231.6094,6380.5928,18241.2812,42608.2812,23531.9474,1944789
microtubule,2,3,23297.625,3854.6345,11718.2812,28230.2812,18162.2698,1501014
microtubule,3,3,24866.8281,6794.033,12610.2812,36492.2812,19377.4607,1601443
microtubule,1,7,34195.1562,7573.9907,18099.1406,47336.1406,26644.019,2201985
microtubule,2,7,26882.9219,6005.4002,11267.1406,35675.1406,20981.4246,1734002
microtubule,3,7,29588,8138.1877,15658.1406,45183.1406,23076.2372,1907127
cytoplasm,1,7,8541.7344,1139.0176,6226.1406,11397.1406,6778.0087,560166
cytoplasm,2,7,9462.0156,1075.5956,7207.1406,12612.1406,7490.6745,619064
cytoplasm,3,7,10261.2188,952.8063,8530.1406,12670.1406,8109.5775,670213
cytoplasm,1,3,15478.6562,2315.5839,12033.2812,22521.2812,12107.2602,1000600
cytoplasm,2,3,14049.8438,1206.4883,10807.2812,16376.2812,11000.7878,909156
cytoplasm,3,3,14019.7344,1879.7552,10893.2812,17281.2812,10977.4711,907229
cytoplasm,1,7,8541.7344,1139.0176,6226.1406,11397.1406,6778.0087,560166
cytoplasm,2,7,9462.0156,1075.5956,7207.1406,12612.1406,7490.6745,619064
cytoplasm,3,7,10261.2188,952.8063,8530.1406,12670.1406,8109.5775,670213
