measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,58153.6875,7753.089,40309.6562,65259.6562,45247.4427,3739458
microtubule,2,7,41205.7812,5831.4448,28662.6562,52073.6562,32122.9838,2654792
microtubule,3,7,38759.2969,8150.8332,24323.6562,56524.6562,30228.4263,2498217
microtubule,1,3,26433.9375,4576.2825,17058.9219,34582.9219,20602.9245,1702721
microtubule,2,3,20025.0781,2219.3212,14746.9219,25041.9219,15639.9037,1292554
microtubule,3,3,20338.6406,3433.2246,15135.9219,27152.9219,15882.7265,1312622
microtubule,1,7,58153.6875,7753.089,40309.6562,65259.6562,45247.4427,3739458
microtubule,2,7,41205.7812,5831.4448,28662.6562,52073.6562,32122.9838,2654792
microtubule,3,7,38759.2969,8150.8332,24323.6562,56524.6562,30228.4263,2498217
cytoplasm,1,7,15520.5156,2194.8577,12226.6562,20257.6562,12232.3137,1010935
cytoplasm,2,7,16077.4219,2624.054,11571.6562,22041.6562,12663.582,1046577
cytoplasm,3,7,16556.25,1518.9024,13720.6562,20163.6562,13034.3865,1077222
cytoplasm,1,3,16085.6562,3258.9711,10540.9219,22882.9219,12589.2154,1040431
cytoplasm,2,3,16836.9062,1816.5532,14112.9219,23693.9219,13170.9834,1088511
cytoplasm,3,3,15831.8125,1805.8521,13018.9219,21577.9219,12392.6387,1024185
cytoplasm,1,7,15520.5156,2194.8577,12226.6562,20257.6562,12232.3137,1010935
cytoplasm,2,7,16077.4219,2624.054,11571.6562,22041.6562,12663.582,1046577
cytoplasm,3,7,16556.25,1518.9024,13720.6562,20163.6562,13034.3865,1077222
