measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,26575.4844,5723.5358,11991.0312,35340.0312,20765.8873,1716189
microtubule,2,7,22157.3281,5882.6208,13083.0312,37784.0312,17344.467,1433427
microtubule,3,7,26098,3728.2902,16853.0312,31572.0312,20396.1234,1685630
microtubule,1,3,17418.6094,2016.2407,14307.875,22792.875,13632.3322,1126639
microtubule,2,3,16336.875,2837.0302,12082.875,23983.875,12794.6371,1057408
microtubule,3,3,16848.4688,2098.5572,11947.875,22300.875,13190.8153,1090150
microtubule,1,7,26575.4844,5723.5358,11991.0312,35340.0312,20765.8873,1716189
microtubule,2,7,22157.3281,5882.6208,13083.0312,37784.0312,17344.467,1433427
microtubule,3,7,26098,3728.2902,16853.0312,31572.0312,20396.1234,1685630
cytoplasm,1,7,5864.8125,1350.2243,3198.0312,8391.0312,4727.5427,390706
cytoplasm,2,7,5734.2031,1396.217,3638.0312,8230.0312,4626.3988,382347
cytoplasm,3,7,5451.0781,1014.7203,3275.0312,8141.0312,4407.1468,364227
cytoplasm,1,3,6469.5469,1387.4363,3852.875,10541.875,5153.378,425899
cytoplasm,2,3,10603.8125,1993.0054,7885.875,16131.875,8354.9534,690492
cytoplasm,3,3,6272.5938,1389.7705,4152.875,9155.875,5000.8575,413294
cytoplasm,1,7,5864.8125,1350.2243,3198.0312,8391.0312,4727.5427,390706
cytoplasm,2,7,5734.2031,1396.217,3638.0312,8230.0312,4626.3988,382347
cytoplasm,3,7,5451.0781,1014.7203,3275.0312,8141.0312,4407.1468,364227
