measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,26329.4375,13568.586,9175.3594,54484.3594,20608.3937,1703173
microtubule,2,7,32108.9844,11050.2887,10598.3594,52706.3594,25084.0749,2073064
microtubule,3,7,23472.25,10316.8006,6893.3594,42350.3594,18395.7877,1520313
microtubule,1,3,12131.9531,5611.7967,4726.9062,22443.9062,9530.5773,787651
microtubule,2,3,15567.1719,5098.5194,6324.9062,26152.9062,12190.8107,1007505
microtubule,3,3,15660.1719,6480.5976,4095.9062,27821.9062,12262.8299,1013457
microtubule,1,7,26329.4375,13568.586,9175.3594,54484.3594,20608.3937,1703173
microtubule,2,7,32108.9844,11050.2887,10598.3594,52706.3594,25084.0749,2073064
microtubule,3,7,23472.25,10316.8006,6893.3594,42350.3594,18395.7877,1520313
cytoplasm,1,7,11056.0469,1113.1526,9155.3594,14056.3594,8780.6798,725676
cytoplasm,2,7,13295.3438,1906.6814,9357.3594,17254.3594,10514.7913,868991
cytoplasm,3,7,9150.4062,1753.9488,5782.3594,12813.3594,7304.9516,603715
cytoplasm,1,3,10588.0625,1540.9793,8231.9062,14726.9062,8334.9884,688842
cytoplasm,2,3,10738.6562,1349.4259,7937.9062,13387.9062,8451.6082,698480
cytoplasm,3,3,10053.6875,1729.7866,7736.9062,16663.9062,7921.1684,654642
cytoplasm,1,7,11056.0469,1113.1526,9155.3594,14056.3594,8780.6798,725676
cytoplasm,2,7,13295.3438,1906.6814,9357.3594,17254.3594,10514.7913,868991
cytoplasm,3,7,9150.4062,1753.9488,5782.3594,12813.3594,7304.9516,603715
