measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,58687.6719,7646.8701,34556.625,64764.625,46044.3124,3805315
microtubule,2,7,36727.2188,11917.8942,19474.625,62470.625,29038.1372,2399846
microtubule,3,7,34508.4531,10670.7211,7946.625,48323.625,27319.925,2257845
microtubule,1,3,21915.5781,1823.952,18195.375,25958.375,17321.1624,1431501
microtubule,2,3,18830.7969,3833.8606,11759.375,26169.375,14932.3078,1234075
microtubule,3,3,17180.8906,4551.0308,6644.375,25304.375,13654.6204,1128481
microtubule,1,7,58687.6719,7646.8701,34556.625,64764.625,46044.3124,3805315
microtubule,2,7,36727.2188,11917.8942,19474.625,62470.625,29038.1372,2399846
microtubule,3,7,34508.4531,10670.7211,7946.625,48323.625,27319.925,2257845
cytoplasm,1,7,10274.0312,1496.7771,7537.625,13667.625,8552.7884,706842
cytoplasm,2,7,8873.5312,1535.5158,6046.625,11883.625,7468.2411,617210
cytoplasm,3,7,9139.125,808.4488,7172.625,10634.625,7673.917,634208
cytoplasm,1,3,9637.4375,828.1918,7891.375,11164.375,7812.9702,645700
cytoplasm,2,3,8979.9844,940.2152,7470.375,10610.375,7303.8384,603623
cytoplasm,3,3,9129.0156,970.6516,6362.375,10565.375,7419.2482,613161
cytoplasm,1,7,10274.0312,1496.7771,7537.625,13667.625,8552.7884,706842
cytoplasm,2,7,8873.5312,1535.5158,6046.625,11883.625,7468.2411,617210
cytoplasm,3,7,9139.125,808.4488,7172.625,10634.625,7673.917,634208
