measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2369.4219,486.254,1110.625,3023.625,1944.6419,159539
microtubule,2,3,1135.3438,185.9356,638.625,1375.625,981.9321,80558
microtubule,3,3,1538,223.959,926.625,1931.625,1296.046,106328
microtubule,1,4,14.4062,12.3872,-1.6406,75.3594,88.9685,7299
microtubule,2,4,14.8281,13.5553,-1.6406,55.3594,89.2976,7326
microtubule,3,4,155.7969,135.5552,15.3594,539.3594,199.2679,16348
microtubule,1,2,3924.625,0,3924.625,3924.625,3194.5276,262080
microtubule,2,2,3924.625,0,3924.625,3924.625,3194.5276,262080
microtubule,3,2,3924.625,0,3924.625,3924.625,3194.5276,262080
cytoplasm,1,3,3971.625,0,3971.625,3971.625,3194.5276,262080
cytoplasm,2,3,3971.625,0,3971.625,3971.625,3194.5276,262080
cytoplasm,3,3,3971.625,0,3971.625,3971.625,3194.5276,262080
cytoplasm,1,4,12.3906,8.8783,-2.6406,45.3594,87.3961,7170
cytoplasm,2,4,18.3281,20.0372,-0.6406,98.3594,92.0279,7550
cytoplasm,3,4,16.1094,12.2824,-7.6406,50.3594,90.2971,7408
cytoplasm,1,2,3924.625,0,3924.625,3924.625,3194.5276,262080
cytoplasm,2,2,3924.625,0,3924.625,3924.625,3194.5276,262080
cytoplasm,3,2,3924.625,0,3924.625,3924.625,3194.5276,262080
