measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3647.3281,733.242,1257.2812,3983.2812,2932.4491,240579
microtubule,2,3,3076.125,758.4905,1456.2812,3983.2812,2486.851,204022
microtubule,3,3,3983.2812,0,3983.2812,3983.2812,3194.5276,262080
microtubule,1,4,37.2812,26.3649,7.25,112.25,106.1186,8706
microtubule,2,4,24.4219,20.2348,-11.75,92.25,96.0869,7883
microtubule,3,4,39.8594,15.2436,15.25,72.25,108.1298,8871
microtubule,1,2,3946.9531,0,3946.9531,3946.9531,3194.5276,262080
microtubule,2,2,3946.9531,0,3946.9531,3946.9531,3194.5276,262080
microtubule,3,2,3946.9531,0,3946.9531,3946.9531,3194.5276,262080
cytoplasm,1,3,3983.2812,0,3983.2812,3983.2812,3194.5276,262080
cytoplasm,2,3,3983.2812,0,3983.2812,3983.2812,3194.5276,262080
cytoplasm,3,3,3983.2812,0,3983.2812,3983.2812,3194.5276,262080
cytoplasm,1,4,28.6094,14.1235,6.25,66.25,99.3536,8151
cytoplasm,2,4,20.125,10.0593,1.25,45.25,92.7349,7608
cytoplasm,3,4,5.4688,4.6032,-5.75,16.25,81.3015,6670
cytoplasm,1,2,3946.9531,0,3946.9531,3946.9531,3194.5276,262080
cytoplasm,2,2,3946.9531,0,3946.9531,3946.9531,3194.5276,262080
cytoplasm,3,2,3946.9531,0,3946.9531,3946.9531,3194.5276,262080
