measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2396.3281,682.402,740.4688,3404.4688,1951.7116,160119
microtubule,2,3,3847.8594,334.0887,2480.4688,3989.4688,3084.0575,253017
microtubule,3,3,3326.4219,687.4755,1571.4688,3989.4688,2677.2818,219645
microtubule,1,4,9.375,6.3432,-1.5781,27.4219,84.9948,6973
microtubule,2,4,16.6094,12.4466,-2.5781,56.4219,90.6384,7436
microtubule,3,4,12.4062,8.1853,-7.5781,51.4219,87.3595,7167
microtubule,1,2,547.7031,121.0919,293.3125,813.3125,522.9747,42905
microtubule,2,2,685.2344,111.077,450.3125,915.3125,630.2634,51707
microtubule,3,2,640.8281,147.926,347.3125,947.3125,595.6219,48865
cytoplasm,1,3,341.2969,45.2603,244.4688,435.4688,348.5726,28597
cytoplasm,2,3,327.6719,58.8723,231.4688,527.4688,337.9437,27725
cytoplasm,3,3,287.1094,59.4676,187.4688,413.4688,306.3007,25129
cytoplasm,1,4,15.9062,9.5469,0.4219,51.4219,90.0899,7391
cytoplasm,2,4,15.4375,18.4343,-2.5781,96.4219,89.7242,7361
cytoplasm,3,4,5.2656,6.0585,-6.5781,27.4219,81.7891,6710
cytoplasm,1,2,324.1406,45.2603,227.3125,418.3125,348.5726,28597
cytoplasm,2,2,310.5156,58.8723,214.3125,510.3125,337.9437,27725
cytoplasm,3,2,269.9531,59.4676,170.3125,396.3125,306.3007,25129
