measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1603.1875,239.7981,1191.2188,2199.2188,1340.9751,110014
microtubule,2,3,1407.4062,231.2107,913.2188,1809.2188,1188.2453,97484
microtubule,3,3,1816.6406,261.4747,895.2188,2150.2188,1507.4909,123675
microtubule,1,4,16.4219,10.0364,-1.6094,43.3906,91.2966,7490
microtubule,2,4,11.5469,11.2563,-6.6094,60.3906,87.4936,7178
microtubule,3,4,11.4062,15.2581,-0.6094,69.3906,87.3839,7169
microtubule,1,2,3880.7969,0,3880.7969,3880.7969,3194.5276,262080
microtubule,2,2,3880.7969,0,3880.7969,3880.7969,3194.5276,262080
microtubule,3,2,3880.7969,0,3880.7969,3880.7969,3194.5276,262080
cytoplasm,1,3,3979.2188,0,3979.2188,3979.2188,3194.5276,262080
cytoplasm,2,3,3979.2188,0,3979.2188,3979.2188,3194.5276,262080
cytoplasm,3,3,3979.2188,0,3979.2188,3979.2188,3194.5276,262080
cytoplasm,1,4,13.6406,10.8262,-4.6094,48.3906,89.1269,7312
cytoplasm,2,4,18.8594,20.1628,-6.6094,71.3906,93.1981,7646
cytoplasm,3,4,7.2969,6.1534,-4.6094,24.3906,84.1781,6906
cytoplasm,1,2,3880.7969,0,3880.7969,3880.7969,3194.5276,262080
cytoplasm,2,2,3880.7969,0,3880.7969,3880.7969,3194.5276,262080
cytoplasm,3,2,3880.7969,0,3880.7969,3880.7969,3194.5276,262080
