measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2068.2188,404.1964,1239.9219,2797.9219,1702.4194,139667
microtubule,2,3,1804.6719,307.7221,1070.9219,2436.9219,1496.8254,122800
microtubule,3,3,1670.6562,326.5414,933.9219,2150.9219,1392.2792,114223
microtubule,1,4,25.7656,23.2248,-3.375,97.625,97.6228,8009
microtubule,2,4,29.125,15.7802,5.625,70.625,100.2434,8224
microtubule,3,4,20.4219,12.5346,0.625,59.625,93.4541,7667
microtubule,1,2,3926.2344,0,3926.2344,3926.2344,3194.5276,262080
microtubule,2,2,3926.2344,0,3926.2344,3926.2344,3194.5276,262080
microtubule,3,2,3926.2344,0,3926.2344,3926.2344,3194.5276,262080
cytoplasm,1,3,3980.9219,0,3980.9219,3980.9219,3194.5276,262080
cytoplasm,2,3,3980.9219,0,3980.9219,3980.9219,3194.5276,262080
cytoplasm,3,3,3980.9219,0,3980.9219,3980.9219,3194.5276,262080
cytoplasm,1,4,18.9062,13.2191,-0.375,65.625,92.2717,7570
cytoplasm,2,4,17.3281,19.2607,-0.375,88.625,91.0406,7469
cytoplasm,3,4,13.7812,8.4651,-0.375,36.625,88.2737,7242
cytoplasm,1,2,3926.2344,0,3926.2344,3926.2344,3194.5276,262080
cytoplasm,2,2,3926.2344,0,3926.2344,3926.2344,3194.5276,262080
cytoplasm,3,2,3926.2344,0,3926.2344,3926.2344,3194.5276,262080
