measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3951.8125,56.9391,3588.5625,3962.5625,3186.1415,261392
microtubule,2,3,3961.9531,3.4208,3942.5625,3962.5625,3194.0522,262041
microtubule,3,3,3772.75,389.6651,2446.5625,3962.5625,3046.454,249932
microtubule,1,4,26.1719,13.9869,2.3906,80.3906,98.1225,8050
microtubule,2,4,26.2031,15.2522,-0.6094,77.3906,98.1469,8052
microtubule,3,4,31.2656,15.9448,1.3906,67.3906,102.0962,8376
microtubule,1,2,3743.6719,116.5708,3485.3125,3973.3125,3015.3839,247383
microtubule,2,2,3247.2031,156.1847,2930.3125,3526.3125,2628.0865,215609
microtubule,3,2,3670.3438,233.531,2924.3125,3973.3125,2958.1803,242690
cytoplasm,1,3,1148.2031,73.6093,977.5625,1356.5625,999.0334,81961
cytoplasm,2,3,2800.9062,321.694,2247.5625,3429.5625,2288.3144,187734
cytoplasm,3,3,2932.2031,167.5865,2422.5625,3220.5625,2390.7397,196137
cytoplasm,1,4,12.0938,9.4679,-2.6094,36.3906,87.1401,7149
cytoplasm,2,4,18.5156,13.2946,0.3906,61.3906,92.1498,7560
cytoplasm,3,4,24.5156,21.8469,1.3906,87.3906,96.8305,7944
cytoplasm,1,2,1158.9531,73.6093,988.3125,1367.3125,999.0334,81961
cytoplasm,2,2,2811.6562,321.694,2258.3125,3440.3125,2288.3144,187734
cytoplasm,3,2,2942.9531,167.5865,2433.3125,3231.3125,2390.7397,196137
