measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3443.8594,286.2472,2269.5469,3931.5469,2814.0804,230868
microtubule,2,3,3074.8594,528.6983,1545.5469,3853.5469,2526.2219,207252
microtubule,3,3,2916.7969,312.486,1824.5469,3589.5469,2402.9166,197136
microtubule,1,4,33.5312,24.3715,-0.7188,112.2812,104.729,8592
microtubule,2,4,8.9844,6.9114,-6.7188,27.2812,85.5799,7021
microtubule,3,4,25.7188,25.678,-0.7188,104.2812,98.6345,8092
microtubule,1,2,1630.9688,146.2957,1311.0312,1928.0312,1371.3748,112508
microtubule,2,2,1277.1719,143.446,892.0312,1535.0312,1095.3763,89865
microtubule,3,2,1856.8125,93.791,1645.0312,2039.0312,1547.5565,126962
cytoplasm,1,3,142.7344,43.837,35.5469,245.5469,238.8582,19596
cytoplasm,2,3,169.2812,35.3931,98.5469,253.5469,259.5676,21295
cytoplasm,3,3,105.2656,40.0339,41.5469,193.5469,209.6287,17198
cytoplasm,1,4,8.8125,7.6862,-3.7188,39.2812,85.4458,7010
cytoplasm,2,4,8.1719,7.3054,-3.7188,36.2812,84.9461,6969
cytoplasm,3,4,22.0312,17.7987,-4.7188,96.2812,95.7578,7856
cytoplasm,1,2,1601.0312,83.1384,1441.0312,1847.0312,1348.0204,110592
cytoplasm,2,2,1468.125,71.1769,1304.0312,1651.0312,1244.3397,102086
cytoplasm,3,2,1393.2656,118.1202,1118.0312,1668.0312,1185.9416,97295
