measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1169.4062,155.2201,746.6406,1407.6406,993.6702,81521
microtubule,2,3,2030.8125,389.373,1060.6406,2725.6406,1665.657,136651
microtubule,3,3,1709.1562,354.542,945.6406,2398.6406,1414.7316,116065
microtubule,1,4,22.8125,10.7216,3.0625,61.0625,94.9777,7792
microtubule,2,4,21.3281,11.0529,6.0625,59.0625,93.8197,7697
microtubule,3,4,20.2656,8.384,4.0625,46.0625,92.9909,7629
microtubule,1,2,3801.7188,0,3801.7188,3801.7188,3194.5276,262080
microtubule,2,2,3801.7188,0,3801.7188,3801.7188,3194.5276,262080
microtubule,3,2,3801.7188,0,3801.7188,3801.7188,3194.5276,262080
cytoplasm,1,3,3990.6406,0,3990.6406,3990.6406,3194.5276,262080
cytoplasm,2,3,3990.6406,0,3990.6406,3990.6406,3194.5276,262080
cytoplasm,3,3,3990.6406,0,3990.6406,3990.6406,3194.5276,262080
cytoplasm,1,4,32.3906,18.0256,6.0625,103.0625,102.4497,8405
cytoplasm,2,4,27.4688,15.3403,2.0625,73.0625,98.6101,8090
cytoplasm,3,4,17.1562,8.7027,-4.9375,40.0625,90.5652,7430
cytoplasm,1,2,3801.7188,0,3801.7188,3801.7188,3194.5276,262080
cytoplasm,2,2,3801.7188,0,3801.7188,3801.7188,3194.5276,262080
cytoplasm,3,2,3801.7188,0,3801.7188,3801.7188,3194.5276,262080
