measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3470.1719,535.7156,1960.0781,3834.0781,2910.6427,238790
microtubule,2,3,3030.7344,564.8216,1714.0781,3834.0781,2567.8356,210666
microtubule,3,3,3467.5781,430.9307,2136.0781,3834.0781,2908.6193,238624
microtubule,1,4,38.25,31.6503,3.7031,140.7031,108.081,8867
microtubule,2,4,48.5156,26.3311,4.7031,117.7031,116.0893,9524
microtubule,3,4,47.7031,46.5819,0.7031,262.7031,115.4555,9472
microtubule,1,2,1973.875,126.6209,1766.25,2271.25,1694.0943,138984
microtubule,2,2,1939.1562,202.832,1343.25,2322.25,1667.01,136762
microtubule,3,2,1998.5938,122.7974,1802.25,2411.25,1713.3775,140566
cytoplasm,1,3,1789.7188,182.7923,1246.0781,2067.0781,1599.7138,131241
cytoplasm,2,3,1773.0469,156.8529,1488.0781,2115.0781,1586.708,130174
cytoplasm,3,3,1742.4062,154.8199,1383.0781,1976.0781,1562.8051,128213
cytoplasm,1,4,11.75,11.9635,-5.2969,47.7031,87.4083,7171
cytoplasm,2,4,17.7969,14.2825,-1.2969,67.7031,92.1255,7558
cytoplasm,3,4,22.3438,14.5802,0.7031,68.7031,95.6725,7849
cytoplasm,1,2,1852.8906,182.7923,1309.25,2130.25,1599.7138,131241
cytoplasm,2,2,1836.2188,156.8529,1551.25,2178.25,1586.708,130174
cytoplasm,3,2,1805.5781,154.8199,1446.25,2039.25,1562.8051,128213
