measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3681.0312,461.2629,2479.125,3990.125,2953.4022,242298
microtubule,2,3,3588.2969,635.2181,1711.125,3990.125,2881.0597,236363
microtubule,3,3,3058.5312,328.2846,2034.125,3541.125,2467.7872,202458
microtubule,1,4,20.3438,11.0853,-0.4688,52.5312,93.4663,7668
microtubule,2,4,34.3125,19.9209,0.5312,77.5312,104.3633,8562
microtubule,3,4,28.0781,18.1938,1.5312,82.5312,99.4999,8163
microtubule,1,2,2218.3438,156.0384,1868.4062,2588.4062,1819.9349,149308
microtubule,2,2,2035.0625,169.26,1644.4062,2330.4062,1676.9563,137578
microtubule,3,2,1888.0312,164.6899,1560.4062,2167.4062,1562.2566,128168
cytoplasm,1,3,1216.5625,121.661,960.125,1519.125,1030.8592,84572
cytoplasm,2,3,954.4688,233.9792,517.125,1419.125,826.3987,67798
cytoplasm,3,3,1589.625,164.2109,1347.125,1956.125,1321.8869,108448
cytoplasm,1,4,30.9844,17.1889,6.5312,73.5312,101.7671,8349
cytoplasm,2,4,23.7656,15.6558,3.5312,65.5312,96.1357,7887
cytoplasm,3,4,15.0781,12.4249,-2.4688,53.5312,89.3585,7331
cytoplasm,1,2,1206.8438,121.661,950.4062,1509.4062,1030.8592,84572
cytoplasm,2,2,944.75,233.9792,507.4062,1409.4062,826.3987,67798
cytoplasm,3,2,1579.9062,164.2109,1337.4062,1946.4062,1321.8869,108448
