measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2174.0938,443.1869,840.0469,2833.0469,1820.8003,149379
microtubule,2,3,2109.0938,291.4523,1271.0469,2722.0469,1770.0935,145219
microtubule,3,3,1669.2812,547.6173,510.0469,2589.0469,1426.9938,117071
microtubule,1,4,13.4531,6.5361,-3.4531,35.5469,88.0787,7226
microtubule,2,4,13.5625,14.7039,-10.4531,74.5469,88.164,7233
microtubule,3,4,17.1875,12.9607,0.5469,79.5469,90.9919,7465
microtubule,1,2,3243.2969,144.2934,2938.5781,3536.5781,2656.8163,217966
microtubule,2,2,3434.2031,160.2453,3161.5781,3840.5781,2805.7431,230184
microtubule,3,2,3460.8125,235.6811,2997.5781,3932.5781,2826.5012,231887
cytoplasm,1,3,2918.2344,151.4654,2626.0469,3282.0469,2401.3077,197004
cytoplasm,2,3,2046.4375,343.6881,1515.0469,2632.0469,1721.2151,141209
cytoplasm,3,3,2289.1562,196.6149,1844.0469,2640.0469,1910.5611,156743
cytoplasm,1,4,10.8906,9.1169,-0.4531,50.5469,86.0796,7062
cytoplasm,2,4,9.8594,10.7199,-5.4531,45.5469,85.2752,6996
cytoplasm,3,4,12.8125,11.9964,-1.4531,60.5469,87.5789,7185
cytoplasm,1,2,2915.7656,151.4654,2623.5781,3279.5781,2401.3077,197004
cytoplasm,2,2,2043.9688,343.6881,1512.5781,2629.5781,1721.2151,141209
cytoplasm,3,2,2286.6875,196.6149,1841.5781,2637.5781,1910.5611,156743
