measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2494.3281,439.3359,1467.7188,3164.7188,2035.7678,167015
microtubule,2,3,2317.1875,407.0061,1627.7188,2991.7188,1897.5796,155678
microtubule,3,3,1900.8438,736.7548,354.7188,3232.7188,1572.788,129032
microtubule,1,4,384.8281,358.2607,1.7188,1175.7188,378.436,31047
microtubule,2,4,13.9375,10.0356,-5.2812,41.7188,89.1026,7310
microtubule,3,4,15.4062,10.1589,0.7188,48.7188,90.2483,7404
microtubule,1,2,1670.0938,95.5054,1467.7031,1879.7031,1399.8121,114841
microtubule,2,2,2387.6406,111.127,2100.7031,2721.7031,1959.5736,160764
microtubule,3,2,2105.4688,144.3037,1763.7031,2387.7031,1739.45,142705
cytoplasm,1,3,1879.1094,106.1938,1704.7188,2086.7188,1555.8329,127641
cytoplasm,2,3,1629.3125,147.2603,1334.7188,1952.7188,1360.9653,111654
cytoplasm,3,3,1796.0312,136.2086,1440.7188,2061.7188,1491.0233,122324
cytoplasm,1,4,12.7188,7.3051,-3.2812,30.7188,88.1518,7232
cytoplasm,2,4,21.2188,17.9151,-5.2812,98.7188,94.7827,7776
cytoplasm,3,4,19.5156,15.8025,-6.2812,71.7188,93.4541,7667
cytoplasm,1,2,1870.0938,106.1938,1695.7031,2077.7031,1555.8329,127641
cytoplasm,2,2,1620.2969,147.2603,1325.7031,1943.7031,1360.9653,111654
cytoplasm,3,2,1787.0156,136.2086,1431.7031,2052.7031,1491.0233,122324
