measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2017.75,867.5734,572.9375,3595.9375,1677.0782,137588
microtubule,2,3,2976.8281,1122.268,483.9375,3962.9375,2425.2593,198969
microtubule,3,3,3815.875,278.6319,3015.9375,3962.9375,3079.8035,252668
microtubule,1,4,17.5625,8.486,2.2031,39.2031,92.3327,7575
microtubule,2,4,18.7812,8.2612,1.2031,37.2031,93.2834,7653
microtubule,3,4,20.3594,10.5998,1.2031,51.2031,94.5145,7754
microtubule,1,2,3897.2031,0,3897.2031,3897.2031,3194.5276,262080
microtubule,2,2,3897.2031,0,3897.2031,3897.2031,3194.5276,262080
microtubule,3,2,3897.2031,0,3897.2031,3897.2031,3194.5276,262080
cytoplasm,1,3,3962.9375,0,3962.9375,3962.9375,3194.5276,262080
cytoplasm,2,3,3962.9375,0,3962.9375,3962.9375,3194.5276,262080
cytoplasm,3,3,3962.9375,0,3962.9375,3962.9375,3194.5276,262080
cytoplasm,1,4,33.2344,18.4786,4.2031,89.2031,104.5584,8578
cytoplasm,2,4,35.9062,23.5329,2.2031,104.2031,106.6427,8749
cytoplasm,3,4,24.5469,13.0654,4.2031,64.2031,97.7812,8022
cytoplasm,1,2,3897.2031,0,3897.2031,3897.2031,3194.5276,262080
cytoplasm,2,2,3897.2031,0,3897.2031,3897.2031,3194.5276,262080
cytoplasm,3,2,3897.2031,0,3897.2031,3897.2031,3194.5276,262080
