measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1410.7969,287.5301,636.7188,2067.7188,1190.5003,97669
microtubule,2,3,947.75,232.2776,422.7188,1331.7188,829.2754,68034
microtubule,3,3,1114.2812,232.0656,599.7188,1523.7188,959.1871,78692
microtubule,1,4,16.6562,14.675,-3.4375,66.5625,91.3454,7494
microtubule,2,4,26.9844,22.3719,0.5625,106.5625,99.4024,8155
microtubule,3,4,15.3906,10.2718,-5.4375,49.5625,90.358,7413
microtubule,1,2,1299.6875,171.3619,943.1094,1677.1094,1127.7019,92517
microtubule,2,2,1320.7188,130.0791,1052.1094,1597.1094,1144.1085,93863
microtubule,3,2,1405.5625,96.7107,1194.1094,1623.1094,1210.2954,99293
cytoplasm,1,3,543.2812,71.977,371.7188,684.7188,513.7475,42148
cytoplasm,2,3,1241.875,60.7786,1101.7188,1380.7188,1058.7236,86858
cytoplasm,3,3,747.3438,146.9559,481.7188,1092.7188,672.9376,55208
cytoplasm,1,4,6.8281,6.7052,-4.4375,26.5625,83.6784,6865
cytoplasm,2,4,18.8438,11.5779,-1.4375,53.5625,93.0518,7634
cytoplasm,3,4,2.3281,4.8164,-6.4375,13.5625,80.1679,6577
cytoplasm,1,2,512.6719,71.977,341.1094,654.1094,513.7475,42148
cytoplasm,2,2,1211.2656,60.7786,1071.1094,1350.1094,1058.7236,86858
cytoplasm,3,2,716.7344,146.9559,451.1094,1062.1094,672.9376,55208
