measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3307.5781,648.0949,1957.3594,3959.3594,2686.0702,220366
microtubule,2,3,3708.7812,303.0018,3142.3594,3959.3594,2999.0505,246043
microtubule,3,3,2605.0469,401.3453,1742.3594,3406.3594,2138.0224,175404
microtubule,1,4,25.8906,15.627,-1.1562,66.8438,97.5496,8003
microtubule,2,4,134.9844,127.9742,12.8438,559.8438,182.6541,14985
microtubule,3,4,27.2969,20.5742,-1.1562,95.8438,98.6466,8093
microtubule,1,2,2902.0469,249.7131,2347.7344,3389.7344,2449.7717,200980
microtubule,2,2,3289.2812,233.4916,2689.7344,3749.7344,2751.8549,225763
microtubule,3,2,3426.1094,177.7863,3094.7344,3769.7344,2858.5951,234520
cytoplasm,1,3,3127.5,181.8626,2814.3594,3510.3594,2545.5904,208841
cytoplasm,2,3,2809.1719,260.6588,2248.3594,3446.3594,2297.2613,188468
cytoplasm,3,3,2611.3438,212.283,2278.3594,3259.3594,2142.9347,175807
cytoplasm,1,4,18.1406,10.329,-0.1562,49.8438,91.5038,7507
cytoplasm,2,4,13.8125,11.7324,-1.1562,57.8438,88.1274,7230
cytoplasm,3,4,12.1719,8.1105,-3.1562,36.8438,86.8476,7125
cytoplasm,1,2,3024.875,181.8626,2711.7344,3407.7344,2545.5904,208841
cytoplasm,2,2,2706.5469,260.6588,2145.7344,3343.7344,2297.2613,188468
cytoplasm,3,2,2508.7188,212.283,2175.7344,3156.7344,2142.9347,175807
