measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1675.5156,447.0902,833.3906,2460.3906,1391.8038,114184
microtubule,2,3,3235.7812,789.2851,1531.3906,3986.3906,2608.9739,214041
microtubule,3,3,3550.125,628.813,1551.3906,3986.3906,2854.1949,234159
microtubule,1,4,12.3125,9.3952,-1.4062,38.5938,86.3722,7086
microtubule,2,4,13.8594,9.8129,0.5938,44.5938,87.5789,7185
microtubule,3,4,13.2344,8.8629,-4.4062,41.5938,87.0913,7145
microtubule,1,2,1869.5625,216.5948,1446,2333,1552.0665,127332
microtubule,2,2,2632.9688,163.5396,2328,2933,2147.6031,176190
microtubule,3,2,3175.6719,231.0632,2617,3729,2570.9682,210923
cytoplasm,1,3,2993.6406,156.1439,2654.3906,3266.3906,2420.0789,198544
cytoplasm,2,3,2568.5156,142.3028,2242.3906,2820.3906,2088.4371,171336
cytoplasm,3,3,1893.125,164.3085,1580.3906,2315.3906,1561.5618,128111
cytoplasm,1,4,26.1719,17.4591,3.5938,72.5938,97.1839,7973
cytoplasm,2,4,24.3438,18.5712,-1.4062,78.5938,95.7578,7856
cytoplasm,3,4,5.4531,5.4913,-5.4062,22.5938,81.0212,6647
cytoplasm,1,2,2982.25,156.1439,2643,3255,2420.0789,198544
cytoplasm,2,2,2557.125,142.3028,2231,2809,2088.4371,171336
cytoplasm,3,2,1881.7344,164.3085,1569,2304,1561.5618,128111
