measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3513.5938,662.1796,1253.1406,3905.1406,2889.0802,237021
microtubule,2,3,3219.0156,600.1913,1578.1406,3905.1406,2659.2785,218168
microtubule,3,3,2331.8906,388.4658,1710.1406,3220.1406,1967.2283,161392
microtubule,1,4,47.5312,27.8637,8.375,137.375,117.9177,9674
microtubule,2,4,16.5469,16.9496,-8.625,64.375,93.7466,7691
microtubule,3,4,30.2656,26.4011,-1.625,119.375,104.4487,8569
microtubule,1,2,3841.3125,4.9232,3812.1875,3842.1875,3193.845,262024
microtubule,2,2,3376.2188,188.0639,2933.1875,3712.1875,2831.0233,232258
microtubule,3,2,3571.3125,164.9835,3217.1875,3842.1875,2983.2168,244744
cytoplasm,1,3,79.7188,43.5386,22.1406,178.1406,210.2991,17253
cytoplasm,2,3,58.6562,25.449,3.1406,140.1406,193.8681,15905
cytoplasm,3,3,216.9688,83.2797,53.1406,379.1406,317.3684,26037
cytoplasm,1,4,27.0469,16.5348,-0.625,61.375,101.9377,8363
cytoplasm,2,4,28.9844,17.3705,4.375,80.375,103.4492,8487
cytoplasm,3,4,17.25,17.7831,-3.625,70.375,94.2951,7736
cytoplasm,1,2,3218.3125,225.7302,2640.1875,3591.1875,2707.84,222152
cytoplasm,2,2,3125.6875,410.5474,2322.1875,3791.1875,2635.5828,216224
cytoplasm,3,2,2695.9062,144.3237,2405.1875,3008.1875,2300.3085,188718
