measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3895.0156,174.0438,3219.0469,3965.0469,3139.8959,257598
microtubule,2,3,3536.6719,641.476,2005.0469,3965.0469,2860.3504,234664
microtubule,3,3,3587.875,470.0591,2497.0469,3965.0469,2900.2942,237941
microtubule,1,4,24.8438,23.2814,1.6094,124.6094,97.6959,8015
microtubule,2,4,66.7969,47.5244,5.6094,204.6094,130.4237,10700
microtubule,3,4,43.2344,32.6907,-3.3906,127.6094,112.0425,9192
microtubule,1,2,3954.6562,0,3954.6562,3954.6562,3194.5276,262080
microtubule,2,2,3954.6562,0,3954.6562,3954.6562,3194.5276,262080
microtubule,3,2,3954.6562,0,3954.6562,3954.6562,3194.5276,262080
cytoplasm,1,3,3965.0469,0,3965.0469,3965.0469,3194.5276,262080
cytoplasm,2,3,3965.0469,0,3965.0469,3965.0469,3194.5276,262080
cytoplasm,3,3,3965.0469,0,3965.0469,3965.0469,3194.5276,262080
cytoplasm,1,4,14.125,10.2074,-6.3906,41.6094,89.3341,7329
cytoplasm,2,4,22.1094,20.4776,-0.3906,88.6094,95.5628,7840
cytoplasm,3,4,5.5469,5.1636,-4.3906,23.6094,82.6423,6780
cytoplasm,1,2,3954.6562,0,3954.6562,3954.6562,3194.5276,262080
cytoplasm,2,2,3954.6562,0,3954.6562,3954.6562,3194.5276,262080
cytoplasm,3,2,3954.6562,0,3954.6562,3954.6562,3194.5276,262080
