measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2288.3438,375.1401,1216.375,2842.375,1917.4723,157310
microtubule,2,3,3272.7188,600.5892,2284.375,3925.375,2685.3876,220310
microtubule,3,3,2162.5469,291.9759,1458.375,2629.375,1819.3376,149259
microtubule,1,4,10.9375,10.64,-5.9531,52.0469,87.2864,7161
microtubule,2,4,23.6875,20.2574,1.0469,109.0469,97.2327,7977
microtubule,3,4,16.1094,13.5223,-4.9531,55.0469,91.321,7492
microtubule,1,2,3857.0312,0,3857.0312,3857.0312,3194.5276,262080
microtubule,2,2,3857.0312,0,3857.0312,3857.0312,3194.5276,262080
microtubule,3,2,3857.0312,0,3857.0312,3857.0312,3194.5276,262080
cytoplasm,1,3,3925.375,0,3925.375,3925.375,3194.5276,262080
cytoplasm,2,3,3925.375,0,3925.375,3925.375,3194.5276,262080
cytoplasm,3,3,3925.375,0,3925.375,3925.375,3194.5276,262080
cytoplasm,1,4,8,6.9016,-9.9531,28.0469,84.9948,6973
cytoplasm,2,4,14.1875,12.8036,0.04688,69.0469,89.8217,7369
cytoplasm,3,4,11.75,9.6555,-5.9531,48.0469,87.9202,7213
cytoplasm,1,2,3857.0312,0,3857.0312,3857.0312,3194.5276,262080
cytoplasm,2,2,3857.0312,0,3857.0312,3857.0312,3194.5276,262080
cytoplasm,3,2,3857.0312,0,3857.0312,3857.0312,3194.5276,262080
