measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2247.5156,280.2655,1709.5469,3044.5469,1845.7027,151422
microtubule,2,3,2531.5625,381.0786,1796.5469,3229.5469,2067.2889,169601
microtubule,3,3,2116.5625,344.0934,1285.5469,2556.5469,1743.5456,143041
microtubule,1,4,21.4844,23.3057,0.125,112.125,94.673,7767
microtubule,2,4,17.5938,13.4424,-0.875,64.125,91.6379,7518
microtubule,3,4,16.9062,11.8073,0.125,57.125,91.1016,7474
microtubule,1,2,3935.1094,0,3935.1094,3935.1094,3194.5276,262080
microtubule,2,2,3935.1094,0,3935.1094,3935.1094,3194.5276,262080
microtubule,3,2,3935.1094,0,3935.1094,3935.1094,3194.5276,262080
cytoplasm,1,3,3976.5469,0,3976.5469,3976.5469,3194.5276,262080
cytoplasm,2,3,3976.5469,0,3976.5469,3976.5469,3194.5276,262080
cytoplasm,3,3,3733.9531,266.7151,2792.5469,3976.5469,3005.2792,246554
cytoplasm,1,4,12.9062,10.5054,-5.875,44.125,87.9812,7218
cytoplasm,2,4,28.8125,25.9975,-4.875,110.125,100.3897,8236
cytoplasm,3,4,32.5,21.8425,-2.875,102.125,103.2663,8472
cytoplasm,1,2,3935.1094,0,3935.1094,3935.1094,3194.5276,262080
cytoplasm,2,2,3935.1094,0,3935.1094,3935.1094,3194.5276,262080
cytoplasm,3,2,3692.5156,266.7151,2751.1094,3935.1094,3005.2792,246554
