measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3216.6562,483.9504,1815.0781,3971.0781,2605.9998,213797
microtubule,2,3,2624.25,325.136,1727.0781,3299.0781,2143.861,175883
microtubule,3,3,3373.9688,366.3465,2653.0781,3971.0781,2728.7199,223865
microtubule,1,4,26.3125,15.3232,5.9688,74.9688,98.5613,8086
microtubule,2,4,34.125,13.3799,7.9688,66.9688,104.6559,8586
microtubule,3,4,19.8438,19.4663,-5.0312,66.9688,93.515,7672
microtubule,1,2,3961.4844,0,3961.4844,3961.4844,3194.5276,262080
microtubule,2,2,3961.4844,0,3961.4844,3961.4844,3194.5276,262080
microtubule,3,2,3961.4844,0,3961.4844,3961.4844,3194.5276,262080
cytoplasm,1,3,3971.0781,0,3971.0781,3971.0781,3194.5276,262080
cytoplasm,2,3,3849.3281,300.3482,2666.0781,3971.0781,3099.5499,254288
cytoplasm,3,3,2283.3438,702.671,1247.0781,3971.0781,1877.9186,154065
cytoplasm,1,4,16.5781,14.7235,-2.0312,58.9688,90.9675,7463
cytoplasm,2,4,23.9688,17.6014,-0.03125,80.9688,96.7329,7936
cytoplasm,3,4,3.5625,5.0007,-7.0312,19.9688,80.8139,6630
cytoplasm,1,2,3961.4844,0,3961.4844,3961.4844,3194.5276,262080
cytoplasm,2,2,3839.7344,300.3482,2656.4844,3961.4844,3099.5499,254288
cytoplasm,3,2,2273.75,702.671,1237.4844,3961.4844,1877.9186,154065
