measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3703.8594,303.6959,2955.0781,3990.0781,2971.2471,243762
microtubule,2,3,3722.8438,470.4344,1935.0781,3990.0781,2986.0569,244977
microtubule,3,3,3470.5469,634.8463,1758.0781,3990.0781,2789.239,228830
microtubule,1,4,44.0469,32.2488,7.0312,151.0312,112.3472,9217
microtubule,2,4,35.5312,21.2229,6.0312,113.0312,105.7041,8672
microtubule,3,4,30.8125,16.8998,3.0312,88.0312,102.023,8370
microtubule,1,2,3307.3438,135.4387,3005.6562,3642.6562,2691.8966,220844
microtubule,2,2,3149.1719,156.7854,2729.6562,3495.6562,2568.506,210721
microtubule,3,2,3077.0781,153.5545,2786.6562,3454.6562,2512.2653,206107
cytoplasm,1,3,2836.0469,108.7424,2574.0781,3083.0781,2294.2627,188222
cytoplasm,2,3,2789.0312,149.5886,2439.0781,3160.0781,2257.5856,185213
cytoplasm,3,3,2288.7656,189.4088,1852.0781,2617.0781,1867.3262,153196
cytoplasm,1,4,22.9531,14.615,-4.9688,56.0312,95.8919,7867
cytoplasm,2,4,9.375,6.0296,-4.9688,34.0312,85.2995,6998
cytoplasm,3,4,6.2188,8.8441,-4.9688,49.0312,82.8373,6796
cytoplasm,1,2,2797.625,108.7424,2535.6562,3044.6562,2294.2627,188222
cytoplasm,2,2,2750.6094,149.5886,2400.6562,3121.6562,2257.5856,185213
cytoplasm,3,2,2250.3438,189.4088,1813.6562,2578.6562,1867.3262,153196
