measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3405.0781,405.9484,2532.1406,3861.1406,2838.7512,232892
microtubule,2,3,3175.125,598.8918,1994.1406,3861.1406,2659.3638,218175
microtubule,3,3,3578.7031,366.9126,2746.1406,3861.1406,2974.1969,244004
microtubule,1,4,32.4844,20.0872,2.5938,79.5938,103.6686,8505
microtubule,2,4,19.2969,9.6883,-1.4062,48.5938,93.3809,7661
microtubule,3,4,19.5469,10.3194,0.5938,49.5938,93.576,7677
microtubule,1,2,3876.25,0,3876.25,3876.25,3194.5276,262080
microtubule,2,2,3876.25,0,3876.25,3876.25,3194.5276,262080
microtubule,3,2,3876.25,0,3876.25,3876.25,3194.5276,262080
cytoplasm,1,3,247.7344,75.8134,109.1406,418.1406,375.6934,30822
cytoplasm,2,3,553.75,118.6539,312.1406,816.1406,614.4176,50407
cytoplasm,3,3,400.1406,145.9324,87.1406,709.1406,494.5862,40576
cytoplasm,1,4,15.0312,15.3611,-3.4062,71.5938,90.0533,7388
cytoplasm,2,4,10.9844,11.1193,-7.4062,53.5938,86.8963,7129
cytoplasm,3,4,16.3438,8.444,0.5938,33.5938,91.0772,7472
cytoplasm,1,2,3876.25,0,3876.25,3876.25,3194.5276,262080
cytoplasm,2,2,3876.25,0,3876.25,3876.25,3194.5276,262080
cytoplasm,3,2,3876.25,0,3876.25,3876.25,3194.5276,262080
