measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,3987.9062,0,3987.9062,3987.9062,3194.5276,262080
microtubule,2,3,2853.375,532.8041,1244.9062,3675.9062,2309.4748,189470
microtubule,3,3,3132.0156,583.0406,1156.9062,3987.9062,2526.8435,207303
microtubule,1,4,31.7344,14.7377,7.1562,73.1562,102.6447,8421
microtubule,2,4,23.2969,19.6936,-3.8438,87.1562,96.0625,7881
microtubule,3,4,12.6719,9.1252,-4.8438,37.1562,87.7739,7201
microtubule,1,2,3881.7344,136.0985,3335.7969,3939.7969,3149.2328,258364
microtubule,2,2,2694.4531,165.0755,2358.7969,3154.7969,2223.0294,182378
microtubule,3,2,2763.6406,279.9444,1986.7969,3218.7969,2277.0029,186806
cytoplasm,1,3,3178.1875,140.9964,2852.9062,3421.9062,2562.8624,210258
cytoplasm,2,3,2971.6406,181.7932,2554.9062,3306.9062,2401.7343,197039
cytoplasm,3,3,3635.2188,138.7861,3238.9062,3883.9062,2919.3945,239508
cytoplasm,1,4,25.5625,26.3913,-6.8438,116.1562,97.83,8026
cytoplasm,2,4,16.6719,15.7359,-6.8438,59.1562,90.8944,7457
cytoplasm,3,4,17.3594,19.6954,-2.8438,109.1562,91.4307,7501
cytoplasm,1,2,3130.0781,140.9964,2804.7969,3373.7969,2562.8624,210258
cytoplasm,2,2,2923.5312,181.7932,2506.7969,3258.7969,2401.7343,197039
cytoplasm,3,2,3587.1094,138.7861,3190.7969,3835.7969,2919.3945,239508
