Original_Name	Blinded_Name
mtg_HeLa_mCherry-E8_pericentrin488_centrin647_072.tif	blind_0077
mtg_HeLa_mCherry-E8_pericentrin488_centrin647_073.tif	blind_0021
mtg_HeLa_mCherry-E8_pericentrin488_centrin647_074-1.tif	blind_0080
mtg_HeLa_mCherry-E8_pericentrin488_centrin647_074-2.tif	blind_0048
mtg_HeLa_mCherry-E8_pericentrin488_centrin647_074.tif	blind_0064
mtg_HeLa_mCherry-E8_pericentrin488_centrin647_075.tif	blind_0054
mtg_HeLa_mCherry-E8_pericentrin488_centrin647_076.tif	blind_0017
mtg_HeLa_mCherry-E8_pericentrin488_centrin647_077.tif	blind_0015
mtg_HeLa_mCherry-E8_pericentrin488_centrin647_078.tif	blind_0010
mtg_HeLa_mCherry-E8_pericentrin488_centrin647_079-1.tif	blind_0013
mtg_HeLa_mCherry-E8_pericentrin488_centrin647_079.tif	blind_0071
