 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.060,191.219,39.233,124,312,393.904,32316.000
2,2.060,1122.260,539.769,289,2464,2311.815,189662.000
3,2.060,705.964,203.243,335,1080,1454.261,119308.000
4,2.060,209.101,33.748,150,323,430.740,35338.000
5,2.060,1426.243,547.230,615,3104,2938.007,241035.000
6,2.060,939.550,69.591,751,1093,1935.439,158784.000
7,2.060,209.544,26.986,146,309,431.654,35413.000
8,2.060,2170.219,792.732,1050,4095,4470.571,366767.000
9,2.060,930.154,62.376,763,1079,1916.083,157196.000
10,2.060,156.722,21.836,116,226,322.841,26486.000
11,2.060,1233.000,514.013,525,3191,2539.935,208377.000
12,2.060,797.402,90.296,639,1035,1642.620,134761.000
13,2.060,168.787,20.747,124,221,347.695,28525.000
14,2.060,1361.130,462.819,503,2799,2803.878,230031.000
15,2.060,727.195,74.958,529,862,1497.996,122896.000
16,2.060,158.118,20.625,118,221,325.718,26722.000
17,2.060,1158.438,376.023,348,2042,2386.339,195776.000
18,2.060,721.420,97.284,447,884,1486.099,121920.000
19,2.060,105.030,4.588,92,117,216.357,17750.000
20,2.060,140.148,9.319,117,168,288.700,23685.000
21,2.060,108.692,6.020,93,124,223.902,18369.000
