 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.060,314.361,41.613,206,447,647.572,53127.000
2,2.060,1427.775,599.571,551,3732,2941.164,241294.000
3,2.060,210.302,87.651,101,440,433.214,35541.000
4,2.060,316.544,49.219,236,462,652.070,53496.000
5,2.060,1284.302,398.216,717,2450,2645.614,217047.000
6,2.060,410.118,115.429,195,711,844.829,69310.000
7,2.060,297.639,52.931,194,412,613.126,50301.000
8,2.060,1505.757,880.857,407,3790,3101.805,254473.000
9,2.060,302.243,145.859,118,769,622.609,51079.000
10,2.060,170.107,22.160,132,244,350.413,28748.000
11,2.060,651.148,267.859,313,1548,1341.341,110044.000
12,2.060,147.325,63.465,95,430,303.485,24898.000
13,2.060,167.686,24.898,113,258,345.428,28339.000
14,2.060,603.994,236.878,335,1604,1244.206,102075.000
15,2.060,107.604,5.187,95,126,221.659,18185.000
16,2.060,168.361,23.514,129,250,346.817,28453.000
17,2.060,644.337,300.929,275,1738,1327.311,108893.000
18,2.060,105.112,5.001,91,118,216.528,17764.000
19,2.060,104.432,4.464,93,118,215.126,17649.000
20,2.060,158.337,13.764,130,196,326.169,26759.000
21,2.060,100.692,3.629,90,110,207.422,17017.000
