Original_Name	Blinded_Name
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_002.tif	blind_0057
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_003.tif	blind_0047
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_004.tif	blind_0018
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_005.tif	blind_0051
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_006.tif	blind_0036
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_007.tif	blind_0083
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_008.tif	blind_0020
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_009.tif	blind_0039
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_010.tif	blind_0037
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_011.tif	blind_0019
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_012.tif	blind_0008
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_013.tif	blind_0028
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_014.tif	blind_0043
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_015.tif	blind_0013
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_016.tif	blind_0014
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_017.tif	blind_0023
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_018.tif	blind_0063
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_019.tif	blind_0012
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_020.tif	blind_0027
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_021.tif	blind_0053
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_022.tif	blind_0021
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_023.tif	blind_0080
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_024.tif	blind_0048
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_025.tif	blind_0076
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_026.tif	blind_0003
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_027.tif	blind_0054
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_028.tif	blind_0074
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_029.tif	blind_0046
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_030.tif	blind_0031
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_031.tif	blind_0052
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_032.tif	blind_0038
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_033.tif	blind_0060
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_034.tif	blind_0065
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_035.tif	blind_0006
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_036.tif	blind_0040
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_037.tif	blind_0015
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_038.tif	blind_0071
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_039.tif	blind_0032
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_040.tif	blind_0010
GFP-FKBP-TACC3_mCherry-E7_chTOG_647_041.tif	blind_0022
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_042.tif	blind_0016
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_043.tif	blind_0029
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_044.tif	blind_0050
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_045.tif	blind_0056
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_046.tif	blind_0005
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_047.tif	blind_0017
GFP-FKBP-TACC3_mCherry-E8_chTOG_647_048.tif	blind_0069
