 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.060,293.598,76.200,168,494,604.800,49618.000
2,2.060,1893.219,814.547,888,4095,3899.961,319954.000
3,2.060,280.604,35.915,198,380,578.033,47422.000
4,2.060,342.296,61.043,223,511,705.117,57848.000
5,2.060,2320.982,612.816,1112,4095,4781.138,392246.000
6,2.060,289.550,32.266,218,377,596.463,48934.000
7,2.060,372.509,92.405,228,672,767.355,62954.000
8,2.060,2019.680,674.021,797,4095,4160.468,341326.000
9,2.060,290.598,30.367,215,400,598.620,49111.000
10,2.060,152.467,19.495,125,218,314.077,25767.000
11,2.060,894.118,269.195,384,1844,1841.851,151106.000
12,2.060,263.864,24.911,207,338,543.550,44593.000
13,2.060,154.254,17.871,117,214,317.758,26069.000
14,2.060,994.787,340.498,444,1857,2049.225,168119.000
15,2.060,270.130,36.543,198,378,556.458,45652.000
16,2.060,173.373,22.619,121,231,357.142,29300.000
17,2.060,955.491,378.409,461,1976,1968.277,161478.000
18,2.060,301.817,63.784,219,624,621.731,51007.000
19,2.060,104.941,4.701,95,122,216.174,17735.000
20,2.060,143.722,10.662,120,171,296.062,24289.000
21,2.060,106.598,5.064,93,125,219.587,18015.000
