 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.995,16.155,201,148,77360,384.876,49.363,375.000,317,523,124.015,141.433,9.289,0.782,0.263,0.779,124.007,141.442,9.291,119,135,7,11,13,6
2,2.104,16.455,212,142,88953,419.590,93.103,392.500,317,743,130.278,97.594,13.094,0.834,0.318,0.770,130.152,97.456,13.090,125,93,10,14,12,7
