 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.201,9.142,121,81,57836,477.983,137.764,438,317,854,128.488,144.810,12.165,0.645,0.191,0.647,128.450,144.813,12.179,126,143,9,6,5,7
2,0.318,3.784,32,29,12072,377.250,39.499,375,318,460,154.000,98.750,11.656,0.380,0.114,0.406,154.012,98.731,11.631,152,98,10,5,3,4
