 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.650,14.881,267,146,116592,436.674,87.294,422.000,317,666,133.034,150.202,9.723,0.798,0.124,0.801,133.034,150.211,9.723,129,146,7,9,9,7
2,3.395,17.484,342,176,160851,470.325,118.498,445.500,317,775,119.968,96.447,11.784,0.882,0.160,0.884,119.984,96.395,11.802,116,93,8,10,8,8
