 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.134,12.976,215,128,93070,432.884,98.448,397,317,703,145.898,143.181,7.353,0.743,0.146,0.734,145.991,143.189,7.362,142,140,4,8,7,8
2,1.211,9.231,122,81,52562,430.836,89.329,416,317,666,110.656,111.180,11.164,0.617,0.147,0.621,110.660,111.183,11.170,107,109,8,8,5,7
