 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.581,15.092,260,147,132649,510.188,170.795,446.500,317,1070,156.808,104.569,10.646,0.830,0.213,0.810,156.774,104.580,10.653,153,102,7,9,6,9
2,1.985,12.840,200,118,96023,480.115,137.553,445.000,318,869,101.705,154.390,11.760,0.759,0.193,0.746,101.753,154.361,11.768,98,152,8,8,6,8
3,0.725,6.367,73,55,34597,473.932,137.712,425.000,319,775,88.603,110.192,15.466,0.516,0.131,0.514,88.588,110.179,15.571,86,108,13,6,5,5
