 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.697,12.863,171,113,70755,413.772,82.783,392.000,317,680,87.135,71.930,7.936,0.718,0.190,0.725,87.227,71.845,7.933,83,68,5,9,9,7
2,1.598,11.557,161,105,66321,411.932,82.933,388.000,319,675,77.783,80.435,7.484,0.666,0.133,0.666,77.781,80.451,7.489,74,76,5,8,9,6
3,0.794,7.459,80,62,32722,409.025,70.356,409.500,317,585,96.125,87.438,7.613,0.540,0.154,0.521,96.167,87.402,7.593,94,85,5,5,7,6
4,0.735,7.809,74,64,28594,386.405,55.942,367.000,317,563,88.297,88.365,8.176,0.551,0.196,0.548,88.255,88.426,8.157,86,84,6,6,10,5
5,0.169,2.821,17,17,5802,341.294,15.885,339.000,318,370,95.118,80.882,8.059,0.313,0.106,0.344,95.129,80.878,8.057,93,80,7,5,3,3
6,1.539,11.858,155,108,67195,433.516,98.038,401.000,317,691,161.142,139.097,9.716,0.686,0.179,0.681,161.178,139.169,9.695,158,134,7,8,9,7
7,0.566,6.585,57,51,20713,363.386,40.175,357.000,317,472,168.158,123.263,10.298,0.468,0.144,0.469,168.137,123.263,10.319,165,121,9,7,6,4
