 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.085,13.015,210,131,96116,457.695,104.213,435.500,319,727,138.567,115.690,10.171,0.754,0.190,0.766,138.556,115.696,10.191,136,111,7,6,10,7
2,3.583,19.237,361,190,157540,436.399,88.600,427.000,317,690,84.488,130.629,10.263,0.883,0.146,0.886,84.473,130.681,10.280,81,125,7,8,12,8
