 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.705,7.174,71,58,18750,264.085,33.247,263.000,218,371,105.380,80.085,9.972,0.529,0.188,0.525,105.398,80.092,9.946,103,78,7,6,5,7
2,0.874,9.294,88,77,21772,247.409,25.832,240.500,216,333,90.614,85.034,10.386,0.584,0.194,0.577,90.638,85.026,10.387,86,83,8,10,5,6
3,1.330,9.797,134,92,36462,272.104,53.210,258.000,216,449,137.194,151.052,13.254,0.664,0.197,0.646,137.192,151.074,13.258,135,149,10,6,5,8
4,0.218,2.821,22,21,5326,242.091,22.793,239.000,216,294,129.909,121.182,15.909,0.330,0.114,0.329,129.913,121.178,15.950,129,120,14,3,3,4
5,0.159,2.385,16,16,3748,234.250,20.551,225.500,216,280,112.625,109.625,16.375,0.288,0.098,0.283,112.625,109.644,16.403,112,108,15,3,4,3
