 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.665,6.979,67,53,24891,371.507,41.535,370,317,482,149.522,60.612,7.403,0.497,0.141,0.499,149.587,60.624,7.421,146,59,5,7,5,6
2,0.804,7.310,81,64,29604,365.481,35.452,361,318,457,128.012,122.444,9.358,0.514,0.120,0.523,128.028,122.481,9.369,125,120,7,7,5,5
