 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.288,4.462,29,27,9880,340.690,22.617,334,318,412,97.621,130.000,9.690,0.388,0.141,0.382,97.633,130.007,9.690,95,127,8,5,6,4
2,1.539,11.854,155,112,64696,417.394,73.121,407,318,607,152.703,117.019,14.626,0.695,0.203,0.736,152.705,117.068,14.666,150,112,12,6,10,6
