 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.735,8.315,74,61,26750,361.486,38.293,353.500,317,472,123.068,88.365,9.932,0.530,0.161,0.513,123.077,88.339,9.926,120,86,7,8,7,6
2,2.164,15.142,218,140,87866,403.055,65.465,387.500,317,593,133.170,159.913,9.798,0.718,0.133,0.732,133.180,159.975,9.806,129,156,7,9,8,7
