 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.134,15.056,215,147,87980,409.209,74.486,392,317,695,130.986,148.772,6.865,0.709,0.165,0.729,130.948,148.644,6.864,128,145,4,8,9,7
2,1.826,15.708,184,132,74924,407.196,73.028,388,317,603,129.940,95.440,10.582,0.732,0.216,0.769,129.913,95.447,10.584,125,91,8,10,9,6
