 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.988,17.898,301,179,142726,474.173,120.689,443,318,883,120.203,96.355,9.066,0.866,0.223,0.909,120.082,96.354,9.096,115,93,6,13,7,8
2,2.690,15.056,271,147,122373,451.561,100.038,434,317,764,142.948,149.376,10.823,0.808,0.139,0.806,142.948,149.340,10.827,139,146,7,9,8,8
