 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,5.191,24.413,523,242,1250738,2391.469,945.490,2084,1200,4095,153.120,122.086,7.711,1.058,0.232,1.127,153.154,122.172,7.715,149,116,3,9,13,10
2,4.457,21.522,449,226,1094574,2437.804,985.804,2199,1203,4095,98.040,148.029,9.434,1.009,0.268,1.017,98.053,148.010,9.435,95,142,5,7,12,10
