 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.856,11.917,187,112,445470,2382.193,1018.909,1937,1206,4095,174.578,83.513,6.914,0.779,0.238,0.771,174.618,83.504,6.922,172,81,3,7,6,9
2,3.067,16.406,309,153,695189,2249.802,865.114,2016,1201,4095,124.275,130.350,7.984,0.875,0.194,0.853,124.232,130.364,7.976,121,127,4,9,8,9
3,1.618,11.570,163,103,307101,1884.055,553.642,1770,1200,3299,90.172,165.736,6.890,0.702,0.168,0.706,90.161,165.725,6.887,87,163,4,7,7,7
4,1.638,10.716,165,100,365993,2218.139,854.558,1872,1200,4095,172.012,112.691,12.442,0.709,0.202,0.654,171.962,112.708,12.429,170,110,9,5,7,8
