 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.087,20.143,311,192,673199,2164.627,906.084,1803.000,1201,4095,140.891,154.151,9.630,0.909,0.268,0.933,140.659,154.515,9.646,137,148,5,10,11,10
2,1.102,8.768,111,73,199936,1801.225,465.304,1674.000,1219,3251,113.108,89.414,8.802,0.627,0.179,0.592,113.147,89.347,8.829,111,87,6,5,6,7
3,0.715,6.952,72,55,153589,2133.181,645.432,2141.500,1218,3450,131.806,123.014,13.792,0.588,0.230,0.569,131.828,123.013,13.801,129,121,11,6,5,7
