 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.378,22.145,441,224,913087,2070.492,739.146,1862,1201,4095,148.844,140.791,8.218,0.982,0.210,0.998,148.839,140.840,8.204,143,135,4,12,12,9
2,3.722,19.674,375,195,725543,1934.781,597.313,1750,1200,3578,107.285,102.392,12.109,0.920,0.184,0.918,107.373,102.388,12.152,102,97,9,10,13,8
