 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.683,23.342,371,216,722318,1946.949,587.629,1803,1211,4095,108.086,156.156,8.081,1.006,0.306,0.982,108.117,156.177,8.081,100,153,4,15,8,9
2,4.397,21.351,443,209,1046014,2361.205,928.992,2122,1200,4095,152.853,86.616,9.458,0.996,0.224,0.991,152.902,86.607,9.497,147,83,5,12,8,10
