 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.216,19.776,324,192,635003,1959.886,594.314,1790.500,1201,3564,171.904,92.630,8.991,0.911,0.261,0.955,171.913,92.676,9.006,167,87,6,9,13,7
2,2.819,19.542,284,190,486523,1713.109,477.913,1598.500,1200,3383,141.518,137.831,11.958,0.855,0.272,0.882,141.340,137.751,11.967,136,132,9,11,14,7
