 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.313,13.459,233,131,429157,1841.875,522.287,1713,1206,3337,165.459,147.305,8.202,0.758,0.113,0.736,165.360,147.219,8.230,162,144,5,8,8,7
2,1.717,11.395,173,105,355983,2057.705,704.485,1862,1205,3685,101.064,103.561,9.526,0.720,0.197,0.675,101.068,103.544,9.531,99,100,6,5,8,8
