 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,5.112,22.518,515,232,1112835,2160.845,774.923,1942.000,1201,4095,85.303,103.823,11.485,1.015,0.151,1.002,85.480,103.812,11.496,80,99,7,11,10,10
2,4.665,22.508,470,220,1163170,2474.830,981.555,2296.500,1202,4095,110.302,158.343,11.487,1.029,0.225,1.027,110.306,158.383,11.481,105,154,7,11,9,10
