 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,5.807,24.827,585,260,1555136,2658.352,1034.301,2461.000,1203,4095,153.306,99.043,11.458,1.101,0.246,1.082,153.292,99.054,11.442,149,94,6,10,10,11
2,1.826,12.003,184,110,449990,2445.598,1019.164,2105.500,1201,4095,89.685,120.348,10.533,0.789,0.259,0.817,89.717,120.343,10.540,87,118,6,6,6,9
3,2.938,19.379,296,176,614028,2074.419,761.690,1873.000,1201,4095,125.615,163.804,9.078,0.857,0.204,0.889,125.716,163.832,9.090,120,159,6,12,9,8
4,0.159,2.209,16,16,21607,1350.438,87.658,1325.000,1219,1496,122.375,169.875,8.812,0.275,0.094,0.284,122.387,169.878,8.804,121,169,8,3,3,3
