 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.914,22.035,495,228,1138105,2299.202,929.488,2013,1203,4095,115.089,114.129,8.166,1.009,0.174,0.987,115.248,114.113,8.175,109,110,4,12,10,10
2,3.861,19.187,389,192,885169,2275.499,904.938,2027,1200,4095,155.188,134.098,8.632,0.935,0.200,0.943,155.277,133.948,8.650,152,129,4,8,11,10
