 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.137,17.305,316,167,627168,1984.709,630.483,1833.500,1207,4003,165.481,120.820,8.924,0.879,0.193,0.908,165.518,120.860,8.950,162,116,5,8,11,9
2,6.065,28.353,611,293,1252386,2049.732,682.646,1887.000,1200,4095,91.848,114.498,11.075,1.115,0.279,1.152,91.840,114.526,11.076,87,107,6,10,15,10
