 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.378,22.488,441,234,977423,2216.379,832.962,1994,1203,4095,127.512,77.583,8.896,1.009,0.258,1.037,127.543,77.538,8.874,120,74,5,16,7,9
2,2.789,15.268,281,150,605254,2153.929,768.746,1964,1202,4095,109.811,143.822,10.082,0.851,0.204,0.826,109.790,143.741,10.102,106,141,6,9,7,9
